x,y,z,Cell Type
147.02,254.64,25.175,keratinocytes
142.47,256.32,27.068,Tumor
461.88,264.42,25.651,Unknown
446.42,267.94,25.715,Unknown
272.88,271.61,26.623,Macrophage
423.66,271.41,25.32,Macrophage
323.08,273.4,27.537,Tissue T
235.36,275.77,28.135,Unknown
103.63,277.25,24.727,keratinocytes
271.62,277.41,27.546,Macrophage
292.7,282.37,26.281,CD8 T
471.09,282.14,32.311,Unknown
59.134,284.4,26.852,keratinocytes
504.9,290.22,30.626,Unknown
86.465,290.16,24.594,Tumor
205.63,295.83,34.851,Unknown
165.36,296.7,33.174,Macrophage
49.323,301.25,25.385,keratinocytes
110.99,307.89,36.942,Unknown
285.07,314.04,25.815,Unknown
50.66,318.6,25.025,keratinocytes
361.67,320.53,25.05,Unknown
351.35,335.2,37.159,Unknown
208.54,338.21,31.184,Unknown
247.52,333.81,26.042,Unknown
20.8,343.5,24.901,Unknown
124.35,346.5,24.8,Unknown
34.589,349.56,29.179,Unknown
192.28,353.17,26.482,Unknown
356.74,366.92,32.662,Macrophage
35.059,376.72,25.858,T reg
257.87,377.85,26.195,Dendritic cells
728.45,6.3623,26.156,Tumor
738.36,34.524,24.267,keratinocytes
711.44,34.663,25.397,Tumor
667.87,36.196,25.89,keratinocytes
701.16,46.563,26.298,Tumor
642.33,49.421,27.339,keratinocytes
754.21,53.619,26.484,CD4 T
725.53,53.877,29.855,Unknown
579.48,57.52,26.904,Tumor
565.6,61.911,27.02,Tissue T
574.87,63.764,25.234,Unknown
341.57,65.491,26.695,Unknown
590.14,73.735,25.458,Tumor
479.32,73.31,27.337,Tumor
660.13,73.705,25.895,Dendritic cells
699.78,76.51,24.56,Macrophage
587.03,79.947,25.71,Unknown
449.2,80.456,23.862,keratinocytes
680.51,79.809,26.578,Unknown
683.22,81.956,26.171,Macrophage
670.49,82.347,25.841,Dendritic cells
499.5,88.299,26.497,keratinocytes
659.56,96.429,26.425,Macrophage
595.33,97.804,25.773,CD4 T
434.99,97.998,27.776,keratinocytes
716.59,98.518,27.377,CD8 T
410.75,98.998,25.765,Tissue T
383.52,99.832,26.3,Unknown
461.16,101.46,24.543,Unknown
589.36,101.98,27.333,CD8 T
414.0,102.42,22.865,keratinocytes
583.29,101.93,26.223,Dendritic cells
400.69,102.83,24.81,Tumor
452.58,104.22,24.935,Tumor
750.32,106.43,27.198,Unknown
546.89,110.43,26.003,Dendritic cells
538.79,110.84,26.043,Unknown
648.7,111.14,26.273,Macrophage
347.51,111.45,27.863,Tumor
646.41,113.18,25.627,Macrophage
546.11,115.07,26.783,Dendritic cells
529.05,115.31,25.908,Unknown
510.63,117.3,25.777,CD4 T
356.51,118.07,31.767,Unknown
718.63,118.92,28.951,Macrophage
701.52,121.62,27.183,Macrophage
515.71,122.06,26.041,Dendritic cells
450.53,123.17,23.423,Tumor
355.06,122.84,25.635,keratinocytes
735.78,133.11,26.987,Unknown
617.87,136.27,26.038,Macrophage
713.33,137.65,27.421,Macrophage
391.25,138.26,26.801,Tumor
475.13,140.12,24.789,Endothelial
440.41,141.78,25.575,CD8 T
345.12,147.14,23.535,Tissue T
384.48,147.74,25.487,Dendritic cells
577.93,148.93,33.573,Unknown
418.67,147.81,25.665,CD8 T
381.68,148.87,26.0,Dendritic cells
423.49,148.78,27.383,Dendritic cells
575.32,151.31,25.752,Unknown
433.42,150.88,29.488,Dendritic cells
617.86,156.62,27.34,Macrophage
424.65,166.34,25.58,CD11B+ CD11C- cells
698.19,173.55,27.52,Unknown
446.52,174.48,25.913,CD8 T
356.96,179.13,26.196,Macrophage
337.77,181.08,26.33,Tumor
401.44,180.87,26.228,CD8 T
352.53,184.18,27.167,Unknown
476.49,189.94,26.429,Macrophage
418.13,192.51,25.579,T reg
596.3,192.68,26.25,Macrophage
657.22,196.78,27.073,Unknown
278.51,196.39,24.67,Tissue T
424.22,196.66,26.045,CD8 T
217.11,197.68,25.767,Unknown
472.1,201.37,25.696,Unknown
264.66,207.18,25.294,Tissue T
534.59,211.92,29.105,Unknown
300.95,213.67,25.035,Tissue T
457.36,214.69,28.947,Unknown
365.68,218.48,28.72,Unknown
404.66,219.26,26.894,Dendritic cells
77.254,221.34,25.061,Unknown
506.55,227.73,28.122,Unknown
249.89,228.47,26.496,CD4 T
254.74,228.31,25.569,Langerhan cells
219.07,231.12,25.213,Tumor
225.36,232.48,26.769,Tissue T
278.38,232.33,29.036,Endothelial
455.51,237.75,25.673,Unknown
125.83,244.7,26.54,keratinocytes
407.21,246.17,27.863,Unknown
254.74,245.98,26.619,CD4 T
181.9,248.35,25.4,Tumor
295.36,247.08,27.055,Macrophage
143.69,249.42,26.344,Unknown
248.65,251.19,27.383,CD8 T
370.01,251.87,27.012,T reg
426.45,260.3,27.331,Unknown
444.14,265.04,26.884,Unknown
372.45,266.07,26.002,Unknown
225.21,269.33,37.085,Macrophage
353.05,273.67,31.224,CD11B+ CD11C- cells
557.93,274.46,26.142,Unknown
476.91,281.09,26.097,Macrophage
556.4,285.78,29.19,Macrophage
379.84,294.85,26.279,Unknown
43.766,297.79,25.281,Tumor
153.25,293.08,36.627,Unknown
172.36,300.89,37.383,Unknown
68.513,301.81,25.569,Tumor
303.06,303.48,24.726,Tumor
313.53,306.74,30.184,Unknown
234.34,311.63,27.136,CD11B+ CD11C- cells
35.443,313.89,26.275,keratinocytes
125.84,314.26,25.433,T reg
39.387,315.62,26.695,Tumor
333.22,326.09,25.547,Unknown
227.32,331.37,25.926,Unknown
309.58,341.73,25.593,Unknown
25.81,345.77,24.192,Tumor
378.77,347.27,27.815,CD11B+ CD11C- cells
19.01,355.74,25.08,Tumor
333.62,357.5,26.249,Dendritic cells
332.38,361.02,26.928,CD11B+ CD11C- cells
37.437,362.75,39.544,Unknown
184.01,373.86,28.241,Unknown
20.576,375.46,25.362,CD8 T
31.15,375.03,26.457,Macrophage
347.23,379.33,26.554,Unknown
204.6,378.89,25.609,CD4 T
745.83,8.3579,26.231,keratinocytes
712.7,10.514,27.844,Tissue T
749.27,12.851,25.334,Tumor
726.18,18.907,24.434,Tumor
662.79,31.976,24.648,keratinocytes
567.23,49.55,25.452,Tumor
680.18,50.253,26.706,CD4 T
665.78,63.804,26.701,Dendritic cells
720.75,66.835,26.481,Unknown
699.48,68.663,25.867,Dendritic cells
510.86,71.472,26.835,CD11B+ CD11C- cells
343.2,74.263,26.836,keratinocytes
619.73,81.04,26.549,Macrophage
515.73,81.819,27.023,keratinocytes
526.88,83.502,25.817,Tumor
399.29,84.245,26.491,Unknown
600.56,88.54,27.498,Macrophage
708.22,90.231,27.545,CD8 T
635.9,91.046,26.553,Dendritic cells
468.56,93.102,27.024,keratinocytes
709.22,96.001,27.134,Macrophage
531.31,98.745,27.15,Tissue T
498.21,99.117,24.669,Unknown
614.8,105.64,29.834,Unknown
393.1,105.14,25.771,Tumor
717.95,105.57,27.661,CD11B+ CD11C- cells
382.04,108.47,26.392,Unknown
534.64,108.5,25.594,Unknown
491.65,108.38,26.317,Tumor
667.8,110.15,26.548,Macrophage
288.91,109.78,31.256,Unknown
477.45,116.98,27.444,Macrophage
678.0,121.15,25.596,B cells
595.09,128.52,32.717,Unknown
695.08,126.61,25.238,Macrophage
686.2,127.15,26.611,CD8 T
375.01,127.66,25.876,Unknown
394.52,128.17,27.566,CD11B+ CD11C- cells
657.1,129.4,26.302,CD11B+ CD11C- cells
403.88,129.96,26.024,Tissue T
643.85,134.08,27.237,Unknown
641.49,132.77,25.979,CD11B+ CD11C- cells
329.07,135.58,25.47,keratinocytes
724.64,141.05,26.974,Unknown
604.09,143.96,25.539,CD11B+ CD11C- cells
465.8,150.78,32.172,Unknown
458.36,151.05,26.6,T reg
372.48,152.73,25.197,Dendritic cells
487.33,156.36,27.71,CD11B+ CD11C- cells
358.88,159.35,25.332,Tumor
367.97,169.56,24.686,Tissue T
692.48,174.76,28.079,CD11B+ CD11C- cells
369.82,176.99,26.778,Unknown
578.93,178.26,26.584,Dendritic cells
359.91,180.44,27.912,Dendritic cells
440.74,180.27,26.357,CD8 T
648.55,180.41,26.547,Macrophage
476.37,180.71,26.38,CD11B+ CD11C- cells
358.5,183.18,27.998,Endothelial
592.38,184.4,29.818,Dendritic cells
365.48,186.52,27.285,Unknown
352.99,186.01,32.977,Tumor
745.19,189.96,29.522,Unknown
377.58,189.97,26.399,Dendritic cells
712.39,190.86,23.598,Macrophage
403.67,192.06,25.98,CD8 T
677.19,193.62,26.151,Unknown
345.16,193.88,26.751,Dendritic cells
429.73,194.63,25.851,CD4 T
371.17,194.65,25.584,Unknown
459.7,195.38,25.525,Dendritic cells
501.71,200.87,25.0,Endothelial
249.1,202.69,25.801,keratinocytes
232.34,211.5,26.949,keratinocytes
300.03,213.17,28.96,Tissue T
267.74,214.21,26.113,CD4 T
245.09,213.9,25.392,keratinocytes
250.79,215.71,25.688,Unknown
295.02,216.4,26.321,Tissue T
239.94,222.73,25.918,Tumor
356.73,221.8,31.473,Unknown
260.37,228.49,26.265,Dendritic cells
410.87,228.64,27.904,Macrophage
223.96,228.94,26.529,CD4 T
262.52,229.24,26.563,Dendritic cells
267.56,229.24,26.428,Macrophage
453.23,229.32,26.803,Unknown
270.64,231.27,26.149,Endothelial
471.41,234.26,27.34,Macrophage
312.35,233.32,25.929,CD8 T
338.7,233.83,26.37,CD8 T
135.98,237.24,25.852,CD11B+ CD11C- cells
556.52,237.78,26.513,CD11B+ CD11C- cells
128.95,238.82,25.9,keratinocytes
553.79,238.75,25.477,CD11B+ CD11C- cells
121.52,239.33,26.109,Unknown
273.2,240.95,25.189,Macrophage
437.8,244.89,26.036,Unknown
282.66,252.62,26.048,Macrophage
138.83,254.09,27.607,Unknown
207.09,254.46,30.091,Unknown
289.6,254.61,27.023,Macrophage
479.97,260.72,26.618,Macrophage
370.42,261.68,27.166,Unknown
429.47,262.84,26.914,Unknown
452.62,270.58,26.638,Unknown
546.76,269.68,35.466,Unknown
447.98,272.98,25.971,Unknown
89.091,283.26,25.185,keratinocytes
263.8,285.16,26.023,Dendritic cells
372.18,286.5,26.331,Unknown
527.12,287.22,24.416,Macrophage
326.09,291.1,28.116,Unknown
55.468,289.4,35.016,keratinocytes
71.826,296.44,25.442,keratinocytes
353.25,302.67,25.662,Unknown
125.59,303.06,27.605,Dendritic cells
378.74,304.73,25.293,Unknown
56.992,305.76,26.381,keratinocytes
306.72,309.89,27.094,CD11B+ CD11C- cells
30.182,312.98,27.717,keratinocytes
138.07,322.09,33.253,Unknown
276.04,329.3,30.443,Unknown
315.67,335.06,28.656,Unknown
277.5,348.29,27.005,Unknown
213.11,367.87,24.879,CD11B+ CD11C- cells
51.026,377.26,26.97,CD11B+ CD11C- cells
212.45,382.66,26.79,Unknown
760.16,10.991,27.628,Unknown
744.97,30.378,24.292,keratinocytes
636.76,42.561,27.406,keratinocytes
755.47,46.879,26.955,Tissue T
734.22,48.505,27.383,Unknown
740.32,53.095,26.023,Tumor
621.75,51.408,27.261,Unknown
428.17,52.512,32.992,keratinocytes
530.42,58.085,31.239,Tissue T
674.77,61.232,25.819,Dendritic cells
351.69,65.938,27.509,Unknown
744.49,68.258,26.166,Macrophage
327.21,74.639,28.568,Unknown
731.76,76.492,25.047,CD11B+ CD11C- cells
588.05,77.611,26.328,Dendritic cells
650.0,77.695,27.573,CD8 T
439.63,78.363,27.564,keratinocytes
762.37,77.647,36.637,Unknown
613.02,80.528,27.374,Dendritic cells
575.96,82.836,27.442,Endothelial
633.73,83.858,26.522,Dendritic cells
693.65,88.586,27.455,T reg
368.74,89.23,24.859,CD4 T
553.78,90.127,27.339,Endothelial
448.79,91.127,30.364,Unknown
646.22,91.518,27.374,Tissue T
600.09,93.458,26.423,Tumor
636.26,93.577,27.062,Dendritic cells
758.75,97.422,25.892,Unknown
483.7,100.43,26.965,Unknown
671.41,98.646,33.481,Unknown
491.98,105.2,27.574,Tumor
713.0,107.35,25.916,Macrophage
596.1,109.1,26.309,Tissue T
611.43,110.96,35.09,Unknown
451.55,114.55,26.808,keratinocytes
658.19,115.63,26.1,Endothelial
517.79,117.21,27.849,Tissue T
679.2,118.33,26.521,Unknown
394.6,121.3,23.904,Tumor
668.82,121.83,25.7,Unknown
742.45,121.44,25.73,Macrophage
434.34,125.21,25.404,Tumor
558.6,125.01,26.378,Macrophage
380.04,126.33,24.661,Tumor
587.45,126.26,25.642,CD4 T
354.63,127.1,27.519,Unknown
523.83,129.13,31.172,Unknown
701.27,128.13,25.891,Macrophage
567.77,129.61,24.349,Endothelial
589.18,130.96,32.635,Unknown
679.01,135.3,26.371,Dendritic cells
535.5,136.05,26.486,Unknown
418.96,137.01,29.08,Tumor
523.9,138.4,26.658,Macrophage
498.97,139.08,27.271,Macrophage
406.23,140.36,26.212,Tumor
640.1,147.25,26.601,CD4 T
413.76,150.28,26.309,CD8 T
595.48,154.66,33.662,Macrophage
614.15,155.18,25.87,Unknown
325.79,156.1,28.923,Tumor
300.92,157.57,28.136,Unknown
468.47,159.69,34.893,Unknown
579.7,164.81,26.385,Dendritic cells
341.48,167.64,26.019,Tissue T
357.08,167.79,25.446,Tissue T
628.69,168.15,28.725,Unknown
376.47,170.98,25.841,Dendritic cells
324.17,172.57,28.006,Unknown
424.73,175.88,27.525,CD8 T
408.5,181.57,26.6,CD8 T
349.68,186.14,26.746,CD8 T
409.25,188.23,26.065,Unknown
422.05,191.58,27.167,CD4 T
597.54,192.01,28.013,Macrophage
426.69,192.5,26.157,CD4 T
366.85,194.64,27.975,Unknown
663.03,194.77,28.7,Unknown
365.37,201.51,35.322,Unknown
340.58,202.23,26.829,Unknown
378.13,207.18,27.405,Unknown
371.7,208.7,27.76,CD11B+ CD11C- cells
361.9,212.7,26.575,CD4 T
427.92,213.64,39.166,Unknown
427.68,214.02,27.659,CD11B+ CD11C- cells
516.14,215.27,26.11,Macrophage
275.62,217.17,25.908,Tissue T
372.62,220.45,25.898,Macrophage
254.06,226.16,25.701,Tumor
226.88,224.8,26.111,Tumor
403.46,225.88,28.802,Unknown
138.03,233.11,26.14,keratinocytes
278.68,236.62,25.505,CD11B+ CD11C- cells
255.22,240.15,25.817,Dendritic cells
308.51,239.08,35.28,Unknown
567.63,239.76,26.973,Unknown
184.66,240.35,26.478,Tumor
279.14,239.71,31.206,CD4 T
216.03,243.14,27.631,Macrophage
271.16,249.33,25.976,Dendritic cells
243.31,249.9,26.272,CD11B+ CD11C- cells
452.8,250.19,26.011,Macrophage
477.97,254.21,26.873,Dendritic cells
417.77,254.79,29.072,Unknown
367.78,255.67,26.009,Unknown
265.46,259.82,35.722,Unknown
84.271,260.23,27.071,keratinocytes
371.42,265.83,30.955,Unknown
234.02,272.87,31.626,CD11B+ CD11C- cells
434.85,277.08,26.918,Unknown
112.65,277.18,26.545,Tumor
369.88,281.79,27.515,Unknown
370.73,289.72,27.751,Unknown
494.9,291.29,26.767,Unknown
81.389,293.04,27.031,Tissue T
354.91,293.41,27.828,Unknown
74.994,294.61,27.011,Tissue T
376.25,299.55,26.322,Unknown
220.43,306.25,26.997,Unknown
180.13,308.9,27.552,Unknown
183.73,316.06,28.677,CD11B+ CD11C- cells
216.56,312.58,27.781,Unknown
322.95,313.85,29.726,Macrophage
228.14,325.79,27.121,Macrophage
326.68,325.38,27.599,Unknown
320.53,327.35,26.258,Unknown
136.38,329.55,26.932,Unknown
365.58,336.18,26.049,Unknown
228.17,339.04,27.369,Unknown
274.98,341.01,27.068,Unknown
286.68,345.64,28.365,Unknown
362.12,346.69,29.402,Unknown
205.65,350.24,28.63,Unknown
264.83,379.79,28.2,Macrophage
731.77,3.9542,27.798,Tumor
755.14,10.71,27.763,keratinocytes
738.29,12.147,27.188,Tumor
737.63,13.9,26.733,Unknown
718.51,13.963,30.065,Tissue T
696.15,17.203,26.781,Tumor
733.08,22.118,24.811,keratinocytes
732.48,36.08,26.011,Tissue T
686.71,38.752,26.985,Tumor
605.21,45.823,26.739,keratinocytes
673.42,47.755,27.296,Unknown
620.52,61.464,27.012,Unknown
578.39,63.621,29.161,Unknown
695.01,65.908,25.664,Macrophage
621.86,81.925,27.741,Dendritic cells
655.83,81.815,40.009,Unknown
642.97,83.892,26.405,Macrophage
631.97,85.3,27.124,Unknown
467.49,86.343,27.808,CD11B+ CD11C- cells
647.57,86.71,27.248,CD8 T
435.11,88.708,27.564,CD11B+ CD11C- cells
511.84,89.839,25.196,keratinocytes
605.1,93.444,28.15,Macrophage
645.47,94.236,26.471,Dendritic cells
682.54,94.562,25.316,Endothelial
584.75,95.858,25.794,Dendritic cells
591.32,96.446,27.465,Tissue T
617.11,96.59,26.41,T reg
556.99,99.696,27.037,T reg
422.83,99.751,27.744,keratinocytes
661.29,100.57,26.434,Macrophage
424.53,103.94,26.674,CD11B+ CD11C- cells
396.9,103.5,25.653,Tumor
705.87,109.3,32.775,Macrophage
400.46,110.73,26.821,Unknown
504.79,115.98,28.794,Endothelial
420.92,117.78,26.256,CD11B+ CD11C- cells
531.88,118.76,26.787,CD11B+ CD11C- cells
424.22,120.47,25.81,Unknown
595.48,118.55,28.21,Unknown
628.22,120.61,26.99,CD8 T
690.13,121.03,26.425,Dendritic cells
672.86,121.13,27.641,B cells
497.3,123.34,26.209,T reg
661.55,124.5,28.913,Macrophage
347.91,125.36,27.068,Unknown
654.91,127.56,28.02,Unknown
527.22,127.81,26.568,Endothelial
427.65,130.9,27.145,Tissue T
542.54,131.96,31.301,Unknown
446.05,133.36,25.17,Dendritic cells
431.19,135.39,26.688,Tumor
461.63,134.89,27.036,Dendritic cells
379.73,134.29,25.805,Tumor
303.27,137.61,27.31,Unknown
463.65,138.24,27.095,Endothelial
630.22,140.25,26.492,Endothelial
493.97,141.59,25.267,Macrophage
356.58,144.37,26.982,Unknown
437.2,147.03,27.36,Macrophage
463.45,146.69,28.604,Macrophage
541.79,148.34,27.066,Tissue T
590.69,149.9,27.605,Macrophage
407.96,152.33,26.615,Dendritic cells
496.54,154.21,29.353,Unknown
504.76,150.91,32.517,Unknown
465.16,156.19,26.726,CD8 T
761.97,156.19,27.105,Unknown
299.12,158.5,27.371,keratinocytes
561.42,160.48,26.854,Tissue T
660.43,160.74,25.662,Dendritic cells
614.37,162.07,26.894,CD8 T
484.43,164.31,32.229,Unknown
664.85,163.88,26.583,CD11B+ CD11C- cells
396.73,166.75,26.954,Tissue T
735.88,168.11,25.962,CD11B+ CD11C- cells
637.16,169.77,27.962,Macrophage
490.06,174.42,31.431,Macrophage
608.27,174.96,26.917,Unknown
437.84,175.5,27.784,CD8 T
581.91,174.45,24.47,Endothelial
477.77,182.86,26.531,CD11B+ CD11C- cells
559.58,183.25,27.541,Macrophage
598.14,184.85,27.43,Macrophage
749.15,186.37,28.327,Unknown
686.79,187.92,27.283,Unknown
336.99,189.0,24.936,Tissue T
720.55,190.24,26.567,Unknown
358.54,191.42,26.201,Unknown
296.57,195.95,27.772,Tumor
325.62,197.1,27.913,Unknown
583.81,197.25,26.642,Unknown
589.26,197.33,27.606,Unknown
409.52,202.55,26.963,CD4 T
433.95,206.41,26.612,Unknown
323.59,204.65,26.268,Tumor
460.27,206.53,27.933,Endothelial
473.79,207.11,27.05,Macrophage
181.01,207.42,25.109,Unknown
280.71,207.8,26.688,Unknown
470.43,206.9,33.985,Macrophage
326.95,208.16,27.316,T reg
525.76,208.88,27.175,Unknown
263.46,209.69,23.489,Langerhan cells
279.65,211.68,26.35,Unknown
424.45,211.46,25.519,CD11B+ CD11C- cells
252.84,212.03,27.036,Unknown
312.27,216.1,27.088,Macrophage
555.37,216.2,29.524,Macrophage
245.07,219.87,26.783,Tumor
187.98,221.02,25.439,keratinocytes
231.44,226.33,25.806,Tumor
216.61,231.5,26.175,Unknown
244.34,231.57,27.253,Dendritic cells
125.82,233.48,27.283,Unknown
551.2,235.78,27.783,Unknown
254.4,241.97,26.735,Dendritic cells
177.0,243.06,28.974,Tumor
435.08,246.57,24.432,Unknown
326.78,250.88,29.182,Unknown
468.12,252.73,27.077,Macrophage
187.39,253.74,25.759,Dendritic cells
406.28,254.57,30.968,Macrophage
439.13,256.35,27.664,Unknown
171.32,259.61,25.842,Dendritic cells
106.17,260.31,32.609,keratinocytes
374.67,261.41,25.278,CD11B+ CD11C- cells
466.93,265.24,27.696,Unknown
239.1,268.47,26.991,Macrophage
438.29,268.2,27.012,Unknown
328.83,269.11,28.144,Macrophage
437.1,271.29,26.556,Unknown
238.71,271.25,39.96,Unknown
66.885,272.7,26.607,keratinocytes
175.09,274.16,36.476,Unknown
391.78,279.44,26.832,Unknown
430.05,281.01,27.425,Unknown
85.248,280.49,26.324,keratinocytes
121.5,283.89,27.017,Dendritic cells
280.16,283.72,26.262,Tissue T
228.3,286.08,26.263,Macrophage
98.463,290.41,25.477,Tumor
210.78,294.41,26.608,CD4 T
61.938,297.89,26.045,keratinocytes
68.074,298.65,27.009,keratinocytes
257.98,299.2,28.292,Unknown
57.967,312.15,25.567,Tumor
108.23,313.45,26.048,Unknown
281.73,321.19,27.205,Unknown
182.34,325.6,27.702,Dendritic cells
93.592,331.42,28.262,Macrophage
16.892,352.16,24.71,Tumor
383.57,351.87,25.136,Unknown
151.29,354.36,30.618,Unknown
231.5,356.74,28.008,Dendritic cells
162.76,357.36,29.516,CD11B+ CD11C- cells
153.18,369.87,26.396,Macrophage
210.22,369.89,26.111,Endothelial
38.548,371.41,28.846,Unknown
27.447,381.77,27.274,Macrophage
358.56,381.81,27.074,Unknown
361.3,383.35,28.737,Unknown
356.65,383.46,26.751,Unknown
333.88,384.16,28.47,Unknown
376.45,384.78,31.376,Unknown
739.91,27.873,29.381,Unknown
706.02,35.264,25.751,keratinocytes
710.77,36.257,34.748,Unknown
740.06,41.934,26.286,CD8 T
715.12,58.27,29.166,Unknown
636.82,57.426,27.014,Tumor
567.62,58.587,29.485,keratinocytes
611.72,60.56,26.778,Unknown
400.58,61.629,28.63,Unknown
484.62,61.959,27.152,Tumor
651.43,63.375,27.391,Macrophage
678.74,63.104,27.866,Dendritic cells
594.41,63.075,28.49,Dendritic cells
711.16,68.802,26.695,Tissue T
638.29,70.232,27.956,Tissue T
513.66,71.178,27.316,Unknown
640.48,77.006,27.187,Unknown
672.87,80.335,37.284,Unknown
739.71,88.077,27.121,Tissue T
753.88,87.083,27.339,Unknown
756.31,87.873,26.581,Macrophage
589.84,88.281,26.996,Tissue T
491.58,88.638,27.539,CD11B+ CD11C- cells
645.98,93.225,33.283,Unknown
663.41,98.064,27.585,Dendritic cells
523.17,98.923,25.305,Tissue T
367.79,100.11,27.726,Tumor
652.44,104.05,27.13,Dendritic cells
346.95,104.46,24.771,Unknown
475.39,105.75,26.387,Dendritic cells
704.54,106.69,27.687,CD8 T
345.04,108.2,27.425,Tissue T
529.89,108.33,27.125,Unknown
475.24,109.23,27.444,Tumor
346.56,110.32,26.004,Tumor
590.88,111.46,26.96,Dendritic cells
480.26,112.24,26.279,Tumor
492.02,113.11,27.547,Macrophage
653.84,114.45,25.063,Endothelial
342.41,118.07,27.473,Tumor
378.16,119.85,27.017,Unknown
686.14,121.77,29.416,CD8 T
386.1,121.72,29.078,Tumor
430.3,123.48,27.372,Unknown
596.62,123.26,29.85,Unknown
699.02,126.34,28.387,Macrophage
673.16,127.05,27.88,Macrophage
504.46,128.97,26.76,CD11B+ CD11C- cells
285.93,130.26,26.692,Unknown
573.09,134.69,27.181,CD4 T
467.38,142.56,27.21,CD8 T
755.96,142.97,27.933,Macrophage
383.91,144.6,26.115,Unknown
510.52,149.07,32.148,Unknown
552.58,155.62,27.438,Unknown
695.59,155.87,27.683,CD11B+ CD11C- cells
374.57,155.94,27.417,Tumor
489.17,159.37,30.391,Unknown
703.18,158.32,27.27,CD11B+ CD11C- cells
632.96,158.31,27.707,CD11B+ CD11C- cells
604.84,159.88,28.622,Dendritic cells
388.24,161.98,26.781,Unknown
358.71,167.3,28.222,Tumor
518.25,168.64,32.326,Macrophage
383.69,169.31,27.142,Tissue T
376.97,173.3,27.401,Macrophage
761.47,173.08,24.526,Unknown
433.62,176.49,28.012,Macrophage
371.72,183.52,27.604,Unknown
447.51,184.49,30.016,Unknown
340.11,190.52,27.091,CD8 T
523.24,192.71,31.217,Unknown
494.99,196.07,26.463,Unknown
362.38,196.9,28.062,CD11B+ CD11C- cells
417.44,197.13,27.158,CD4 T
223.6,201.09,24.4,keratinocytes
353.42,202.45,26.765,Macrophage
554.83,208.93,31.176,Unknown
187.01,211.93,27.071,Tumor
290.89,212.32,25.979,Tumor
167.22,213.04,28.432,Unknown
544.01,217.02,30.883,Unknown
315.46,222.16,27.665,Macrophage
345.32,222.1,28.342,CD11B+ CD11C- cells
209.34,224.69,26.139,keratinocytes
471.24,229.11,28.69,Unknown
292.31,230.54,27.655,T reg
504.28,237.81,30.019,Macrophage
165.14,240.32,26.275,Unknown
381.14,243.84,34.009,Macrophage
320.1,242.87,27.745,CD11B+ CD11C- cells
545.67,244.88,24.569,Macrophage
180.82,244.02,27.416,Tumor
374.69,245.18,27.691,Unknown
431.59,245.99,28.608,Unknown
452.23,246.92,28.138,Macrophage
130.77,251.51,25.414,keratinocytes
242.37,252.55,31.457,Tumor
357.17,254.34,29.969,Unknown
286.89,256.68,27.981,Dendritic cells
119.62,256.87,26.775,Unknown
572.79,257.78,36.034,Unknown
116.31,260.99,23.691,keratinocytes
151.78,261.01,26.32,Tumor
365.4,260.57,27.951,Macrophage
553.76,261.97,28.593,Unknown
125.24,263.75,26.842,Unknown
233.43,264.54,35.948,Unknown
75.342,266.98,27.084,Unknown
320.45,267.67,26.406,CD11B+ CD11C- cells
422.49,269.67,27.054,Macrophage
314.12,268.75,28.304,CD11B+ CD11C- cells
246.79,268.73,30.699,CD11B+ CD11C- cells
63.107,272.0,27.172,Unknown
425.51,273.23,28.985,Macrophage
236.87,274.25,25.403,Macrophage
63.026,275.08,24.285,keratinocytes
111.17,279.87,27.076,Tumor
539.57,281.75,27.05,CD11B+ CD11C- cells
364.34,283.83,27.413,Unknown
255.23,284.93,28.498,Unknown
108.19,285.99,26.466,Tumor
377.4,290.2,28.529,Macrophage
90.561,293.61,29.444,Tumor
270.31,293.51,26.691,Unknown
58.096,294.42,25.583,Tumor
113.26,296.9,29.185,Dendritic cells
73.947,297.88,27.311,Tumor
42.76,301.78,27.912,keratinocytes
373.38,306.81,26.252,Macrophage
7.5112,315.71,24.106,keratinocytes
321.03,316.62,28.487,Macrophage
298.76,326.01,28.282,Unknown
222.64,333.21,26.528,Unknown
40.034,332.78,26.031,Endothelial
378.84,356.94,34.682,Unknown
217.52,358.74,27.873,Unknown
21.905,364.84,26.049,Dendritic cells
34.441,367.97,30.272,Unknown
358.5,373.11,27.454,Unknown
345.78,373.35,27.619,Macrophage
208.72,377.73,27.673,Unknown
322.43,379.7,27.069,Unknown
692.42,26.45,28.285,Tissue T
468.29,27.122,27.409,keratinocytes
697.34,29.683,27.45,Tissue T
634.77,40.338,26.717,Tumor
632.24,43.086,25.454,keratinocytes
575.57,47.819,29.494,CD11B+ CD11C- cells
554.14,48.202,27.599,Unknown
611.57,48.387,31.553,Unknown
530.28,51.139,27.043,keratinocytes
672.94,50.978,27.319,Unknown
721.39,51.827,26.418,Dendritic cells
500.84,52.282,29.305,Unknown
716.2,53.879,27.227,Macrophage
732.36,54.793,29.03,Dendritic cells
664.48,60.126,27.558,Tumor
487.38,61.855,28.879,CD11B+ CD11C- cells
752.92,63.38,27.741,CD8 T
347.05,70.449,25.086,Unknown
580.52,71.308,28.03,Tumor
583.35,70.091,25.163,Tumor
586.99,71.943,28.129,Tissue T
529.91,73.938,26.087,Unknown
624.54,77.55,27.109,Dendritic cells
567.44,79.154,27.169,Macrophage
583.53,80.393,30.116,Macrophage
649.1,80.8,27.381,Macrophage
